SUBMITTED_ID	FBID_KEY	ASSOCIATED_GENE	SYMBOL
CG4991-PF	FBpp0309316	CG4991	CG4991-PF
CG4995-PA	FBpp0079580	CG4995	CG4995-PA
CG4995-PA	FBpp0079580	CG4995	CG4995-PA
CG4995-PA	FBpp0079580	CG4995	CG4995-PA
CG4995-PA	FBpp0079580	CG4995	CG4995-PA
CG4995-PA	FBpp0079580	CG4995	CG4995-PA
CG4995-PA	FBpp0079580	CG4995	CG4995-PA
CG4995-PB	FBpp0079579	CG4995	CG4995-PB
CG4995-PB	FBpp0079579	CG4995	CG4995-PB
CG4995-PB	FBpp0079579	CG4995	CG4995-PB
CG4995-PB	FBpp0079579	CG4995	CG4995-PB
CG4995-PB	FBpp0079579	CG4995	CG4995-PB
CG4995-PB	FBpp0079579	CG4995	CG4995-PB
CG4995-PC	FBpp0079581	CG4995	CG4995-PC
CG4995-PC	FBpp0079581	CG4995	CG4995-PC
CG4995-PC	FBpp0079581	CG4995	CG4995-PC
CG4995-PC	FBpp0079581	CG4995	CG4995-PC
CG4995-PC	FBpp0079581	CG4995	CG4995-PC
CG4995-PC	FBpp0079581	CG4995	CG4995-PC
CG4995-PC	FBpp0079581	CG4995	CG4995-PC
CG4995-PC	FBpp0079581	CG4995	CG4995-PC
CG4995-PD	FBpp0304055	CG4995	CG4995-PD
CG4995-PD	FBpp0304055	CG4995	CG4995-PD
CG4995-PD	FBpp0304055	CG4995	CG4995-PD
CG4995-PD	FBpp0304055	CG4995	CG4995-PD
CG4995-PD	FBpp0304055	CG4995	CG4995-PD
CG4995-PD	FBpp0304055	CG4995	CG4995-PD
CG4995-PD	FBpp0304055	CG4995	CG4995-PD
CG4995-PD	FBpp0304055	CG4995	CG4995-PD
CG4998-PA	FBpp0075136	CG4998	CG4998-PA
CG4998-PB	FBpp0110166	CG4998	CG4998-PB
CG5001-PA	FBpp0077637	CG5001	CG5001-PA
CG5001-PA	FBpp0077637	CG5001	CG5001-PA
CG5001-PA	FBpp0077637	CG5001	CG5001-PA
CG5001-PA	FBpp0077637	CG5001	CG5001-PA
CG5001-PA	FBpp0077637	CG5001	CG5001-PA
CG5001-PA	FBpp0077637	CG5001	CG5001-PA
CG5001-PB	FBpp0297899	CG5001	CG5001-PB
CG5001-PB	FBpp0297899	CG5001	CG5001-PB
CG5001-PB	FBpp0297899	CG5001	CG5001-PB
CG5001-PB	FBpp0297899	CG5001	CG5001-PB
CG5001-PB	FBpp0297899	CG5001	CG5001-PB
CG5001-PB	FBpp0297899	CG5001	CG5001-PB
CG5001-PC	FBpp0297900	CG5001	CG5001-PC
CG5001-PC	FBpp0297900	CG5001	CG5001-PC
CG5001-PC	FBpp0297900	CG5001	CG5001-PC
CG5001-PC	FBpp0297900	CG5001	CG5001-PC
CG5001-PC	FBpp0297900	CG5001	CG5001-PC
CG5001-PC	FBpp0297900	CG5001	CG5001-PC
CG5001-PD	FBpp0307363	CG5001	CG5001-PD
CG5001-PD	FBpp0307363	CG5001	CG5001-PD
CG5001-PD	FBpp0307363	CG5001	CG5001-PD
CG5001-PD	FBpp0307363	CG5001	CG5001-PD
CG5001-PD	FBpp0307363	CG5001	CG5001-PD
CG5001-PD	FBpp0307363	CG5001	CG5001-PD
CG5002-PA	FBpp0088515	CG5002	CG5002-PA
CG5002-PA	FBpp0088515	CG5002	CG5002-PA
CG5002-PA	FBpp0088515	CG5002	CG5002-PA
CG5002-PA	FBpp0088515	CG5002	CG5002-PA
CG5002-PA	FBpp0088515	CG5002	CG5002-PA
CG5002-PA	FBpp0088515	CG5002	CG5002-PA
CG5002-PA	FBpp0088515	CG5002	CG5002-PA
CG5002-PA	FBpp0088515	CG5002	CG5002-PA
CG5002-PA	FBpp0088515	CG5002	CG5002-PA
CG5002-PA	FBpp0088515	CG5002	CG5002-PA
CG5003-PA	FBpp0084641	CG5003	CG5003-PA
CG5003-PA	FBpp0084641	CG5003	CG5003-PA
CG5004-PA	FBpp0074160	CG5004	CG5004-PA
CG5004-PB	FBpp0291570	CG5004	CG5004-PB
CG5004-PC	FBpp0291571	CG5004	CG5004-PC
CG5004-PD	FBpp0291572	CG5004	CG5004-PD
CG5004-PD	FBpp0291572	CG5004	CG5004-PD
CG5004-PE	FBpp0309890	CG5004	CG5004-PE
CG5004-PE	FBpp0309890	CG5004	CG5004-PE
CG5004-PF	FBpp0312375	CG5004	CG5004-PF
CG5004-PF	FBpp0312375	CG5004	CG5004-PF
CG5013-PA	FBpp0082677	CG5013	CG5013-PA
CG5013-PA	FBpp0082677	CG5013	CG5013-PA
CG5021-PA	FBpp0076240	CG5021	CG5021-PA
CG5021-PB	FBpp0076241	CG5021	CG5021-PB
CG5021-PC	FBpp0290362	CG5021	CG5021-PC
CG5021-PD	FBpp0290363	CG5021	CG5021-PD
CG5022-PA	FBpp0079589	CG5022	CG5022-PA
CG5023-PA	FBpp0083275	CG5023	CG5023-PA
CG5023-PA	FBpp0083275	CG5023	CG5023-PA
CG5023-PA	FBpp0083275	CG5023	CG5023-PA
CG5024-PA	FBpp0084276	CG5024	CG5024-PA
CG5024-PA	FBpp0084276	CG5024	CG5024-PA
CG5024-PA	FBpp0084276	CG5024	CG5024-PA
CG5024-PB	FBpp0291174	CG5024	CG5024-PB
CG5024-PB	FBpp0291174	CG5024	CG5024-PB
CG5024-PB	FBpp0291174	CG5024	CG5024-PB
CG5026-PA	FBpp0076242	CG5026	CG5026-PA
CG5026-PB	FBpp0076243	CG5026	CG5026-PB
CG5026-PC	FBpp0290364	CG5026	CG5026-PC
CG5027-PA	FBpp0075212	CG5027	CG5027-PA
CG5028-PA	FBpp0084275	CG5028	CG5028-PA
CG5028-PA	FBpp0084275	CG5028	CG5028-PA
CG5028-PA	FBpp0084275	CG5028	CG5028-PA
CG5028-PA	FBpp0084275	CG5028	CG5028-PA
CG5028-PA	FBpp0084275	CG5028	CG5028-PA
CG5028-PA	FBpp0084275	CG5028	CG5028-PA
CG5028-PA	FBpp0084275	CG5028	CG5028-PA
CG5028-PA	FBpp0084275	CG5028	CG5028-PA
CG5028-PB	FBpp0112201	CG5028	CG5028-PB
CG5028-PB	FBpp0112201	CG5028	CG5028-PB
CG5028-PB	FBpp0112201	CG5028	CG5028-PB
CG5028-PB	FBpp0112201	CG5028	CG5028-PB
CG5028-PB	FBpp0112201	CG5028	CG5028-PB
CG5028-PB	FBpp0112201	CG5028	CG5028-PB
CG5028-PB	FBpp0112201	CG5028	CG5028-PB
CG5028-PB	FBpp0112201	CG5028	CG5028-PB
CG5028-PC	FBpp0112202	CG5028	CG5028-PC
CG5028-PC	FBpp0112202	CG5028	CG5028-PC
CG5028-PC	FBpp0112202	CG5028	CG5028-PC
CG5028-PC	FBpp0112202	CG5028	CG5028-PC
CG5028-PC	FBpp0112202	CG5028	CG5028-PC
CG5028-PC	FBpp0112202	CG5028	CG5028-PC
CG5028-PC	FBpp0112202	CG5028	CG5028-PC
CG5028-PC	FBpp0112202	CG5028	CG5028-PC
CG5028-PD	FBpp0112203	CG5028	CG5028-PD
CG5028-PD	FBpp0112203	CG5028	CG5028-PD
CG5028-PD	FBpp0112203	CG5028	CG5028-PD
CG5028-PD	FBpp0112203	CG5028	CG5028-PD
CG5028-PD	FBpp0112203	CG5028	CG5028-PD
CG5028-PD	FBpp0112203	CG5028	CG5028-PD
CG5028-PD	FBpp0112203	CG5028	CG5028-PD
CG5028-PD	FBpp0112203	CG5028	CG5028-PD
CG5033-PA	FBpp0088519	CG5033	CG5033-PA
CG5037-PA	FBpp0079582	CG5037	CG5037-PA
CG5038-PA	FBpp0082545	CG5038	CG5038-PA
CG5038-PA	FBpp0082545	CG5038	CG5038-PA
CG5038-PA	FBpp0082545	CG5038	CG5038-PA
CG5038-PA	FBpp0082545	CG5038	CG5038-PA
CG5039-PA	FBpp0084274	CG5039	CG5039-PA
CG5043-PA	FBpp0080533	CG5043	CG5043-PA
CG5044-PA	FBpp0082546	CG5044	CG5044-PA
CG5044-PA	FBpp0082546	CG5044	CG5044-PA
CG5044-PB	FBpp0082547	CG5044	CG5044-PB
CG5044-PB	FBpp0082547	CG5044	CG5044-PB
CG5048-PA	FBpp0075434	CG5048	CG5048-PA
CG5050-PA	FBpp0080534	CG5050	CG5050-PA
CG5050-PB	FBpp0296962	CG5050	CG5050-PB
CG5062-PA	FBpp0070726	CG5062	CG5062-PA
CG5065-PA	FBpp0086254	CG5065	CG5065-PA
CG5065-PA	FBpp0086254	CG5065	CG5065-PA
CG5065-PA	FBpp0086254	CG5065	CG5065-PA
CG5065-PA	FBpp0086254	CG5065	CG5065-PA
CG5065-PA	FBpp0086254	CG5065	CG5065-PA
CG5065-PA	FBpp0086254	CG5065	CG5065-PA
CG5065-PA	FBpp0086254	CG5065	CG5065-PA
CG5065-PA	FBpp0086254	CG5065	CG5065-PA
CG5065-PA	FBpp0086254	CG5065	CG5065-PA
CG5065-PA	FBpp0086254	CG5065	CG5065-PA
CG5065-PA	FBpp0086254	CG5065	CG5065-PA
CG5065-PA	FBpp0086254	CG5065	CG5065-PA
CG5065-PA	FBpp0086254	CG5065	CG5065-PA
CG5065-PA	FBpp0086254	CG5065	CG5065-PA
CG5065-PA	FBpp0086254	CG5065	CG5065-PA
CG5065-PA	FBpp0086254	CG5065	CG5065-PA
CG5065-PB	FBpp0291415	CG5065	CG5065-PB
CG5065-PB	FBpp0291415	CG5065	CG5065-PB
CG5065-PB	FBpp0291415	CG5065	CG5065-PB
CG5065-PB	FBpp0291415	CG5065	CG5065-PB
CG5065-PB	FBpp0291415	CG5065	CG5065-PB
CG5065-PB	FBpp0291415	CG5065	CG5065-PB
CG5065-PB	FBpp0291415	CG5065	CG5065-PB
CG5065-PB	FBpp0291415	CG5065	CG5065-PB
CG5065-PB	FBpp0291415	CG5065	CG5065-PB
CG5065-PB	FBpp0291415	CG5065	CG5065-PB
CG5065-PB	FBpp0291415	CG5065	CG5065-PB
CG5065-PB	FBpp0291415	CG5065	CG5065-PB
CG5065-PB	FBpp0291415	CG5065	CG5065-PB
CG5065-PB	FBpp0291415	CG5065	CG5065-PB
CG5065-PB	FBpp0291415	CG5065	CG5065-PB
CG5065-PB	FBpp0291415	CG5065	CG5065-PB
CG5065-PC	FBpp0291416	CG5065	CG5065-PC
CG5065-PC	FBpp0291416	CG5065	CG5065-PC
CG5065-PC	FBpp0291416	CG5065	CG5065-PC
CG5065-PC	FBpp0291416	CG5065	CG5065-PC
CG5065-PC	FBpp0291416	CG5065	CG5065-PC
CG5065-PC	FBpp0291416	CG5065	CG5065-PC
CG5065-PC	FBpp0291416	CG5065	CG5065-PC
CG5065-PC	FBpp0291416	CG5065	CG5065-PC
CG5065-PC	FBpp0291416	CG5065	CG5065-PC
CG5065-PC	FBpp0291416	CG5065	CG5065-PC
CG5065-PC	FBpp0291416	CG5065	CG5065-PC
CG5065-PC	FBpp0291416	CG5065	CG5065-PC
CG5065-PC	FBpp0291416	CG5065	CG5065-PC
CG5065-PC	FBpp0291416	CG5065	CG5065-PC
CG5065-PC	FBpp0291416	CG5065	CG5065-PC
CG5065-PC	FBpp0291416	CG5065	CG5065-PC
CG5065-PD	FBpp0297359	CG5065	CG5065-PD
CG5065-PD	FBpp0297359	CG5065	CG5065-PD
CG5065-PD	FBpp0297359	CG5065	CG5065-PD
CG5065-PD	FBpp0297359	CG5065	CG5065-PD
CG5065-PD	FBpp0297359	CG5065	CG5065-PD
CG5065-PD	FBpp0297359	CG5065	CG5065-PD
CG5065-PD	FBpp0297359	CG5065	CG5065-PD
CG5065-PD	FBpp0297359	CG5065	CG5065-PD
CG5065-PD	FBpp0297359	CG5065	CG5065-PD
CG5065-PD	FBpp0297359	CG5065	CG5065-PD
CG5065-PD	FBpp0297359	CG5065	CG5065-PD
CG5065-PD	FBpp0297359	CG5065	CG5065-PD
CG5065-PD	FBpp0297359	CG5065	CG5065-PD
CG5065-PD	FBpp0297359	CG5065	CG5065-PD
CG5065-PD	FBpp0297359	CG5065	CG5065-PD
CG5065-PD	FBpp0297359	CG5065	CG5065-PD
CG5065-PE	FBpp0297360	CG5065	CG5065-PE
CG5065-PE	FBpp0297360	CG5065	CG5065-PE
CG5065-PE	FBpp0297360	CG5065	CG5065-PE
CG5065-PE	FBpp0297360	CG5065	CG5065-PE
CG5065-PE	FBpp0297360	CG5065	CG5065-PE
CG5065-PE	FBpp0297360	CG5065	CG5065-PE
CG5065-PE	FBpp0297360	CG5065	CG5065-PE
CG5065-PE	FBpp0297360	CG5065	CG5065-PE
CG5065-PE	FBpp0297360	CG5065	CG5065-PE
CG5065-PE	FBpp0297360	CG5065	CG5065-PE
CG5065-PE	FBpp0297360	CG5065	CG5065-PE
CG5065-PE	FBpp0297360	CG5065	CG5065-PE
CG5065-PE	FBpp0297360	CG5065	CG5065-PE
CG5065-PE	FBpp0297360	CG5065	CG5065-PE
CG5065-PE	FBpp0297360	CG5065	CG5065-PE
CG5065-PE	FBpp0297360	CG5065	CG5065-PE
CG5068-PA	FBpp0076246	CG5068	CG5068-PA
CG5068-PB	FBpp0306036	CG5068	CG5068-PB
CG5071-PB	FBpp0084258	CG5071	CG5071-PB
CG5071-PD	FBpp0352252	CG5071	CG5071-PD
CG5078-PA	FBpp0077866	CG5078	CG5078-PA
CG5080-PA	FBpp0077647	CG5080	CG5080-PA
CG5080-PA	FBpp0077647	CG5080	CG5080-PA
CG5080-PB	FBpp0077646	CG5080	CG5080-PB
CG5080-PB	FBpp0077646	CG5080	CG5080-PB
CG5080-PC	FBpp0303725	CG5080	CG5080-PC
CG5080-PC	FBpp0303725	CG5080	CG5080-PC
CG5084-PA	FBpp0085983	CG5084	CG5084-PA
CG5084-PB	FBpp0311652	CG5084	CG5084-PB
CG5087-PA	FBpp0076247	CG5087	CG5087-PA
CG5087-PB	FBpp0306037	CG5087	CG5087-PB
CG5098-PA	FBpp0085911	CG5098	CG5098-PA
CG5098-PB	FBpp0112005	CG5098	CG5098-PB
CG5098-PC	FBpp0303029	CG5098	CG5098-PC
CG5098-PD	FBpp0312417	CG5098	CG5098-PD
CG5103-PA	FBpp0074898	CG5103	CG5103-PA
CG5104-PB	FBpp0077867	CG5104	CG5104-PB
CG5107-PA	FBpp0084253	CG5107	CG5107-PA
CG5107-PA	FBpp0084253	CG5107	CG5107-PA
CG5110-PA	FBpp0080536	CG5110	CG5110-PA
CG5110-PB	FBpp0297292	CG5110	CG5110-PB
CG5111-PA	FBpp0084254	CG5111	CG5111-PA
CG5111-PA	FBpp0084254	CG5111	CG5111-PA
CG5112-PA	FBpp0084252	CG5112	CG5112-PA
CG5112-PA	FBpp0084252	CG5112	CG5112-PA
CG5112-PA	FBpp0084252	CG5112	CG5112-PA
CG5112-PA	FBpp0084252	CG5112	CG5112-PA
CG5114-PA	FBpp0075377	CG5114	CG5114-PA
CG5114-PB	FBpp0301081	CG5114	CG5114-PB
CG5116-PA	FBpp0084251	CG5116	CG5116-PA
CG5116-PB	FBpp0309866	CG5116	CG5116-PB
CG5126-PA	FBpp0077643	CG5126	CG5126-PA
CG5131-PA	FBpp0080537	CG5131	CG5131-PA
CG5144-PA	FBpp0076250	CG5144	CG5144-PA
CG5144-PA	FBpp0076250	CG5144	CG5144-PA
CG5144-PA	FBpp0076250	CG5144	CG5144-PA
CG5149-PA	FBpp0079093	CG5149	CG5149-PA
CG5157-PA	FBpp0075245	CG5157	CG5157-PA
CG5157-PA	FBpp0075245	CG5157	CG5157-PA
CG5157-PA	FBpp0075245	CG5157	CG5157-PA
CG5157-PA	FBpp0075245	CG5157	CG5157-PA
CG5160-PA	FBpp0079092	CG5160	CG5160-PA
CG5160-PB	FBpp0291744	CG5160	CG5160-PB
CG5162-PA	FBpp0074167	CG5162	CG5162-PA
CG5162-PA	FBpp0074167	CG5162	CG5162-PA
CG5162-PA	FBpp0074167	CG5162	CG5162-PA
CG5162-PA	FBpp0074167	CG5162	CG5162-PA
CG5162-PB	FBpp0309480	CG5162	CG5162-PB
CG5162-PB	FBpp0309480	CG5162	CG5162-PB
CG5162-PB	FBpp0309480	CG5162	CG5162-PB
CG5162-PB	FBpp0309480	CG5162	CG5162-PB
CG5171-PA	FBpp0079068	CG5171	CG5171-PA
CG5171-PA	FBpp0079068	CG5171	CG5171-PA
CG5171-PA	FBpp0079068	CG5171	CG5171-PA
CG5171-PB	FBpp0079067	CG5171	CG5171-PB
CG5171-PB	FBpp0079067	CG5171	CG5171-PB
CG5171-PB	FBpp0079067	CG5171	CG5171-PB
CG5171-PD	FBpp0291743	CG5171	CG5171-PD
CG5171-PD	FBpp0291743	CG5171	CG5171-PD
CG5171-PD	FBpp0291743	CG5171	CG5171-PD
CG5171-PE	FBpp0306865	CG5171	CG5171-PE
CG5171-PE	FBpp0306865	CG5171	CG5171-PE
CG5171-PE	FBpp0306865	CG5171	CG5171-PE
CG5171-PF	FBpp0311455	CG5171	CG5171-PF
CG5171-PF	FBpp0311455	CG5171	CG5171-PF
CG5171-PF	FBpp0311455	CG5171	CG5171-PF
CG5174-PA	FBpp0085865	CG5174	CG5174-PA
CG5174-PA	FBpp0085865	CG5174	CG5174-PA
CG5174-PB	FBpp0085869	CG5174	CG5174-PB
CG5174-PB	FBpp0085869	CG5174	CG5174-PB
CG5174-PG	FBpp0085868	CG5174	CG5174-PG
CG5174-PG	FBpp0085868	CG5174	CG5174-PG
CG5174-PH	FBpp0085866	CG5174	CG5174-PH
CG5174-PH	FBpp0085866	CG5174	CG5174-PH
CG5174-PJ	FBpp0085863	CG5174	CG5174-PJ
CG5174-PJ	FBpp0085863	CG5174	CG5174-PJ
CG5174-PL	FBpp0290371	CG5174	CG5174-PL
CG5174-PL	FBpp0290371	CG5174	CG5174-PL
CG5174-PM	FBpp0290372	CG5174	CG5174-PM
CG5174-PM	FBpp0290372	CG5174	CG5174-PM
CG5174-PN	FBpp0297591	CG5174	CG5174-PN
CG5174-PN	FBpp0297591	CG5174	CG5174-PN
CG5174-PO	FBpp0297592	CG5174	CG5174-PO
CG5174-PO	FBpp0297592	CG5174	CG5174-PO
CG5174-PP	FBpp0309317	CG5174	CG5174-PP
CG5174-PP	FBpp0309317	CG5174	CG5174-PP
CG5177-PA	FBpp0079069	CG5177	CG5177-PA
CG5177-PA	FBpp0079069	CG5177	CG5177-PA
CG5177-PA	FBpp0079069	CG5177	CG5177-PA
CG5177-PB	FBpp0304792	CG5177	CG5177-PB
CG5177-PB	FBpp0304792	CG5177	CG5177-PB
CG5177-PB	FBpp0304792	CG5177	CG5177-PB
CG5180-PB	FBpp0271776	CG5180	CG5180-PB
CG5180-PC	FBpp0309446	CG5180	CG5180-PC
CG5181-PA	FBpp0079091	CG5181	CG5181-PA
CG5188-PA	FBpp0079614	CG5188	CG5188-PA
CG5188-PA	FBpp0079614	CG5188	CG5188-PA
CG5188-PA	FBpp0079614	CG5188	CG5188-PA
CG5189-PA	FBpp0085873	CG5189	CG5189-PA
CG5189-PB	FBpp0289083	CG5189	CG5189-PB
CG5191-PA	FBpp0083312	CG5191	CG5191-PA
CG5191-PA	FBpp0083312	CG5191	CG5191-PA
CG5191-PA	FBpp0083312	CG5191	CG5191-PA
CG5191-PA	FBpp0083312	CG5191	CG5191-PA
CG5191-PA	FBpp0083312	CG5191	CG5191-PA
CG5191-PB	FBpp0083313	CG5191	CG5191-PB
CG5191-PB	FBpp0083313	CG5191	CG5191-PB
CG5191-PB	FBpp0083313	CG5191	CG5191-PB
CG5191-PB	FBpp0083313	CG5191	CG5191-PB
CG5191-PB	FBpp0083313	CG5191	CG5191-PB
CG5191-PC	FBpp0083316	CG5191	CG5191-PC
CG5191-PC	FBpp0083316	CG5191	CG5191-PC
CG5191-PC	FBpp0083316	CG5191	CG5191-PC
CG5191-PC	FBpp0083316	CG5191	CG5191-PC
CG5191-PC	FBpp0083316	CG5191	CG5191-PC
CG5191-PD	FBpp0083314	CG5191	CG5191-PD
CG5191-PD	FBpp0083314	CG5191	CG5191-PD
CG5191-PD	FBpp0083314	CG5191	CG5191-PD
CG5191-PD	FBpp0083314	CG5191	CG5191-PD
CG5191-PD	FBpp0083314	CG5191	CG5191-PD
CG5191-PE	FBpp0083315	CG5191	CG5191-PE
CG5191-PE	FBpp0083315	CG5191	CG5191-PE
CG5191-PE	FBpp0083315	CG5191	CG5191-PE
CG5191-PE	FBpp0083315	CG5191	CG5191-PE
CG5191-PE	FBpp0083315	CG5191	CG5191-PE
CG5191-PF	FBpp0311408	CG5191	CG5191-PF
CG5191-PF	FBpp0311408	CG5191	CG5191-PF
CG5191-PF	FBpp0311408	CG5191	CG5191-PF
CG5191-PF	FBpp0311408	CG5191	CG5191-PF
CG5191-PF	FBpp0311408	CG5191	CG5191-PF
CG5196-PA	FBpp0082056	CG5196	CG5196-PA
CG5196-PA	FBpp0082056	CG5196	CG5196-PA
CG5196-PB	FBpp0082057	CG5196	CG5196-PB
CG5196-PB	FBpp0082057	CG5196	CG5196-PB
CG5199-PA	FBpp0077882	CG5199	CG5199-PA
CG5199-PB	FBpp0303961	CG5199	CG5199-PB
CG5213-PA	FBpp0082602	CG5213	CG5213-PA
CG5213-PA	FBpp0082602	CG5213	CG5213-PA
CG5213-PA	FBpp0082602	CG5213	CG5213-PA
CG5213-PA	FBpp0082602	CG5213	CG5213-PA
CG5213-PA	FBpp0082602	CG5213	CG5213-PA
CG5213-PA	FBpp0082602	CG5213	CG5213-PA
CG5214-PA	FBpp0081834	CG5214	CG5214-PA
CG5235-PA	FBpp0075252	CG5235	CG5235-PA
CG5235-PB	FBpp0305776	CG5235	CG5235-PB
CG5245-PA	FBpp0082061	CG5245	CG5245-PA
CG5245-PA	FBpp0082061	CG5245	CG5245-PA
CG5245-PA	FBpp0082061	CG5245	CG5245-PA
CG5245-PA	FBpp0082061	CG5245	CG5245-PA
CG5245-PA	FBpp0082061	CG5245	CG5245-PA
CG5245-PA	FBpp0082061	CG5245	CG5245-PA
CG5245-PA	FBpp0082061	CG5245	CG5245-PA
CG5245-PA	FBpp0082061	CG5245	CG5245-PA
CG5245-PA	FBpp0082061	CG5245	CG5245-PA
CG5245-PA	FBpp0082061	CG5245	CG5245-PA
CG5245-PA	FBpp0082061	CG5245	CG5245-PA
CG5245-PA	FBpp0082061	CG5245	CG5245-PA
CG5245-PA	FBpp0082061	CG5245	CG5245-PA
CG5245-PA	FBpp0082061	CG5245	CG5245-PA
CG5245-PA	FBpp0082061	CG5245	CG5245-PA
CG5245-PA	FBpp0082061	CG5245	CG5245-PA
CG5245-PA	FBpp0082061	CG5245	CG5245-PA
CG5245-PA	FBpp0082061	CG5245	CG5245-PA
CG5245-PA	FBpp0082061	CG5245	CG5245-PA
CG5245-PA	FBpp0082061	CG5245	CG5245-PA
CG5245-PA	FBpp0082061	CG5245	CG5245-PA
CG5245-PA	FBpp0082061	CG5245	CG5245-PA
CG5245-PA	FBpp0082061	CG5245	CG5245-PA
CG5245-PA	FBpp0082061	CG5245	CG5245-PA
CG5245-PA	FBpp0082061	CG5245	CG5245-PA
CG5245-PA	FBpp0082061	CG5245	CG5245-PA
CG5245-PA	FBpp0082061	CG5245	CG5245-PA
CG5245-PA	FBpp0082061	CG5245	CG5245-PA
CG5245-PA	FBpp0082061	CG5245	CG5245-PA
CG5245-PA	FBpp0082061	CG5245	CG5245-PA
CG5245-PA	FBpp0082061	CG5245	CG5245-PA
CG5245-PA	FBpp0082061	CG5245	CG5245-PA
CG5245-PA	FBpp0082061	CG5245	CG5245-PA
CG5245-PA	FBpp0082061	CG5245	CG5245-PA
CG5245-PA	FBpp0082061	CG5245	CG5245-PA
CG5245-PA	FBpp0082061	CG5245	CG5245-PA
CG5245-PA	FBpp0082061	CG5245	CG5245-PA
CG5245-PA	FBpp0082061	CG5245	CG5245-PA
CG5245-PA	FBpp0082061	CG5245	CG5245-PA
CG5245-PA	FBpp0082061	CG5245	CG5245-PA
CG5245-PA	FBpp0082061	CG5245	CG5245-PA
CG5245-PA	FBpp0082061	CG5245	CG5245-PA
CG5245-PA	FBpp0082061	CG5245	CG5245-PA
CG5245-PA	FBpp0082061	CG5245	CG5245-PA
CG5245-PA	FBpp0082061	CG5245	CG5245-PA
CG5245-PA	FBpp0082061	CG5245	CG5245-PA
CG5245-PA	FBpp0082061	CG5245	CG5245-PA
CG5245-PA	FBpp0082061	CG5245	CG5245-PA
CG5245-PA	FBpp0082061	CG5245	CG5245-PA
CG5245-PA	FBpp0082061	CG5245	CG5245-PA
CG5245-PA	FBpp0082061	CG5245	CG5245-PA
CG5245-PA	FBpp0082061	CG5245	CG5245-PA
CG5245-PA	FBpp0082061	CG5245	CG5245-PA
CG5245-PA	FBpp0082061	CG5245	CG5245-PA
CG5245-PA	FBpp0082061	CG5245	CG5245-PA
CG5245-PA	FBpp0082061	CG5245	CG5245-PA
CG5245-PA	FBpp0082061	CG5245	CG5245-PA
CG5245-PA	FBpp0082061	CG5245	CG5245-PA
CG5245-PA	FBpp0082061	CG5245	CG5245-PA
CG5245-PA	FBpp0082061	CG5245	CG5245-PA
CG5245-PA	FBpp0082061	CG5245	CG5245-PA
CG5245-PA	FBpp0082061	CG5245	CG5245-PA
CG5245-PA	FBpp0082061	CG5245	CG5245-PA
CG5245-PA	FBpp0082061	CG5245	CG5245-PA
CG5245-PA	FBpp0082061	CG5245	CG5245-PA
CG5245-PA	FBpp0082061	CG5245	CG5245-PA
CG5245-PA	FBpp0082061	CG5245	CG5245-PA
CG5245-PA	FBpp0082061	CG5245	CG5245-PA
CG5245-PA	FBpp0082061	CG5245	CG5245-PA
CG5245-PA	FBpp0082061	CG5245	CG5245-PA
CG5245-PA	FBpp0082061	CG5245	CG5245-PA
CG5245-PA	FBpp0082061	CG5245	CG5245-PA
CG5245-PA	FBpp0082061	CG5245	CG5245-PA
CG5245-PA	FBpp0082061	CG5245	CG5245-PA
CG5245-PA	FBpp0082061	CG5245	CG5245-PA
CG5245-PA	FBpp0082061	CG5245	CG5245-PA
CG5245-PA	FBpp0082061	CG5245	CG5245-PA
CG5245-PA	FBpp0082061	CG5245	CG5245-PA
CG5245-PA	FBpp0082061	CG5245	CG5245-PA
CG5245-PA	FBpp0082061	CG5245	CG5245-PA
CG5245-PA	FBpp0082061	CG5245	CG5245-PA
CG5245-PA	FBpp0082061	CG5245	CG5245-PA
CG5245-PA	FBpp0082061	CG5245	CG5245-PA
CG5245-PA	FBpp0082061	CG5245	CG5245-PA
CG5245-PA	FBpp0082061	CG5245	CG5245-PA
CG5245-PA	FBpp0082061	CG5245	CG5245-PA
CG5245-PA	FBpp0082061	CG5245	CG5245-PA
CG5245-PA	FBpp0082061	CG5245	CG5245-PA
CG5245-PA	FBpp0082061	CG5245	CG5245-PA
CG5245-PA	FBpp0082061	CG5245	CG5245-PA
CG5245-PA	FBpp0082061	CG5245	CG5245-PA
CG5245-PA	FBpp0082061	CG5245	CG5245-PA
CG5245-PA	FBpp0082061	CG5245	CG5245-PA
CG5245-PA	FBpp0082061	CG5245	CG5245-PA
CG5245-PA	FBpp0082061	CG5245	CG5245-PA
CG5245-PA	FBpp0082061	CG5245	CG5245-PA
CG5245-PA	FBpp0082061	CG5245	CG5245-PA
CG5245-PA	FBpp0082061	CG5245	CG5245-PA
CG5245-PA	FBpp0082061	CG5245	CG5245-PA
CG5245-PA	FBpp0082061	CG5245	CG5245-PA
CG5245-PA	FBpp0082061	CG5245	CG5245-PA
CG5245-PA	FBpp0082061	CG5245	CG5245-PA
CG5245-PA	FBpp0082061	CG5245	CG5245-PA
CG5245-PA	FBpp0082061	CG5245	CG5245-PA
CG5245-PA	FBpp0082061	CG5245	CG5245-PA
CG5245-PA	FBpp0082061	CG5245	CG5245-PA
CG5245-PA	FBpp0082061	CG5245	CG5245-PA
CG5245-PA	FBpp0082061	CG5245	CG5245-PA
